id,liquid_path,container_path,volume_ml
Cell_Flask_160mL_160ml_1105_1205,Cell_Flask_160mL_160ml_1105_1205/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_160ml_1105_1205/Input_EmptyVessel_Depth_segmented.npy,160.0
Cell_Flask_160mL_160ml_1105_1206,Cell_Flask_160mL_160ml_1105_1206/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_160ml_1105_1206/Input_EmptyVessel_Depth_segmented.npy,160.0
Cell_Flask_160mL_160ml_1105_1207,Cell_Flask_160mL_160ml_1105_1207/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_160ml_1105_1207/Input_EmptyVessel_Depth_segmented.npy,160.0
Cell_Flask_160mL_164ml_0905_1854,Cell_Flask_160mL_164ml_0905_1854/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1854/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1856,Cell_Flask_160mL_164ml_0905_1856/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1856/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1858,Cell_Flask_160mL_164ml_0905_1858/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1858/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1859,Cell_Flask_160mL_164ml_0905_1859/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1859/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1902,Cell_Flask_160mL_164ml_0905_1902/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1902/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1906,Cell_Flask_160mL_164ml_0905_1906/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1906/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1909,Cell_Flask_160mL_164ml_0905_1909/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1909/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1911,Cell_Flask_160mL_164ml_0905_1911/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1911/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_164ml_0905_1912,Cell_Flask_160mL_164ml_0905_1912/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_164ml_0905_1912/Input_EmptyVessel_Depth_segmented.npy,164.0
Cell_Flask_160mL_171ml_2404_5707,Cell_Flask_160mL_171ml_2404_5707/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5707/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5711,Cell_Flask_160mL_171ml_2404_5711/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5711/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5715,Cell_Flask_160mL_171ml_2404_5715/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5715/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5718,Cell_Flask_160mL_171ml_2404_5718/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5718/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5723,Cell_Flask_160mL_171ml_2404_5723/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5723/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5727,Cell_Flask_160mL_171ml_2404_5727/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5727/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_171ml_2404_5732,Cell_Flask_160mL_171ml_2404_5732/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_171ml_2404_5732/Input_EmptyVessel_Depth_segmented.npy,171.0
Cell_Flask_160mL_183ml_1105_1226,Cell_Flask_160mL_183ml_1105_1226/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1226/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1228,Cell_Flask_160mL_183ml_1105_1228/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1228/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1230,Cell_Flask_160mL_183ml_1105_1230/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1230/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1232,Cell_Flask_160mL_183ml_1105_1232/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1232/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1234,Cell_Flask_160mL_183ml_1105_1234/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1234/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1236,Cell_Flask_160mL_183ml_1105_1236/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1236/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1238,Cell_Flask_160mL_183ml_1105_1238/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1238/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1239,Cell_Flask_160mL_183ml_1105_1239/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1239/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1240,Cell_Flask_160mL_183ml_1105_1240/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1240/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1241,Cell_Flask_160mL_183ml_1105_1241/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1241/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1243,Cell_Flask_160mL_183ml_1105_1243/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1243/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1244,Cell_Flask_160mL_183ml_1105_1244/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1244/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1245,Cell_Flask_160mL_183ml_1105_1245/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1245/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1247,Cell_Flask_160mL_183ml_1105_1247/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1247/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1248,Cell_Flask_160mL_183ml_1105_1248/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1248/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1249,Cell_Flask_160mL_183ml_1105_1249/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1249/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1250,Cell_Flask_160mL_183ml_1105_1250/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1250/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1251,Cell_Flask_160mL_183ml_1105_1251/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1251/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_183ml_1105_1252,Cell_Flask_160mL_183ml_1105_1252/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_183ml_1105_1252/Input_EmptyVessel_Depth_segmented.npy,183.0
Cell_Flask_160mL_199ml_0905_1935,Cell_Flask_160mL_199ml_0905_1935/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1935/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1938,Cell_Flask_160mL_199ml_0905_1938/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1938/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1940,Cell_Flask_160mL_199ml_0905_1940/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1940/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1943,Cell_Flask_160mL_199ml_0905_1943/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1943/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1944,Cell_Flask_160mL_199ml_0905_1944/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1944/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1945,Cell_Flask_160mL_199ml_0905_1945/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1945/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1946,Cell_Flask_160mL_199ml_0905_1946/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1946/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1948,Cell_Flask_160mL_199ml_0905_1948/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1948/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1949,Cell_Flask_160mL_199ml_0905_1949/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1949/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1952,Cell_Flask_160mL_199ml_0905_1952/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1952/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_199ml_0905_1953,Cell_Flask_160mL_199ml_0905_1953/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_199ml_0905_1953/Input_EmptyVessel_Depth_segmented.npy,199.0
Cell_Flask_160mL_204ml_2404_5815,Cell_Flask_160mL_204ml_2404_5815/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5815/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5818,Cell_Flask_160mL_204ml_2404_5818/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5818/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5822,Cell_Flask_160mL_204ml_2404_5822/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5822/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5825,Cell_Flask_160mL_204ml_2404_5825/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5825/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5829,Cell_Flask_160mL_204ml_2404_5829/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5829/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5846,Cell_Flask_160mL_204ml_2404_5846/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5846/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_204ml_2404_5850,Cell_Flask_160mL_204ml_2404_5850/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_204ml_2404_5850/Input_EmptyVessel_Depth_segmented.npy,204.0
Cell_Flask_160mL_219ml_1105_1310,Cell_Flask_160mL_219ml_1105_1310/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1310/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1311,Cell_Flask_160mL_219ml_1105_1311/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1311/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1312,Cell_Flask_160mL_219ml_1105_1312/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1312/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1313,Cell_Flask_160mL_219ml_1105_1313/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1313/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1314,Cell_Flask_160mL_219ml_1105_1314/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1314/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1315,Cell_Flask_160mL_219ml_1105_1315/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1315/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1317,Cell_Flask_160mL_219ml_1105_1317/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1317/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1318,Cell_Flask_160mL_219ml_1105_1318/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1318/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1319,Cell_Flask_160mL_219ml_1105_1319/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1319/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1320,Cell_Flask_160mL_219ml_1105_1320/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1320/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1322,Cell_Flask_160mL_219ml_1105_1322/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1322/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1323,Cell_Flask_160mL_219ml_1105_1323/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1323/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1324,Cell_Flask_160mL_219ml_1105_1324/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1324/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1325,Cell_Flask_160mL_219ml_1105_1325/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1325/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1327,Cell_Flask_160mL_219ml_1105_1327/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1327/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1328,Cell_Flask_160mL_219ml_1105_1328/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1328/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1329,Cell_Flask_160mL_219ml_1105_1329/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1329/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1330,Cell_Flask_160mL_219ml_1105_1330/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1330/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1332,Cell_Flask_160mL_219ml_1105_1332/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1332/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1335,Cell_Flask_160mL_219ml_1105_1335/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1335/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1337,Cell_Flask_160mL_219ml_1105_1337/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1337/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1338,Cell_Flask_160mL_219ml_1105_1338/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1338/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1341,Cell_Flask_160mL_219ml_1105_1341/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1341/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1342,Cell_Flask_160mL_219ml_1105_1342/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1342/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1343,Cell_Flask_160mL_219ml_1105_1343/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1343/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_219ml_1105_1344,Cell_Flask_160mL_219ml_1105_1344/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_219ml_1105_1344/Input_EmptyVessel_Depth_segmented.npy,219.0
Cell_Flask_160mL_225ml_2404_5914,Cell_Flask_160mL_225ml_2404_5914/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5914/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5919,Cell_Flask_160mL_225ml_2404_5919/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5919/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5925,Cell_Flask_160mL_225ml_2404_5925/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5925/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5928,Cell_Flask_160mL_225ml_2404_5928/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5928/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5933,Cell_Flask_160mL_225ml_2404_5933/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5933/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5937,Cell_Flask_160mL_225ml_2404_5937/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5937/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_225ml_2404_5940,Cell_Flask_160mL_225ml_2404_5940/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_225ml_2404_5940/Input_EmptyVessel_Depth_segmented.npy,225.0
Cell_Flask_160mL_228ml_0905_2017,Cell_Flask_160mL_228ml_0905_2017/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2017/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2018,Cell_Flask_160mL_228ml_0905_2018/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2018/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2020,Cell_Flask_160mL_228ml_0905_2020/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2020/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2021,Cell_Flask_160mL_228ml_0905_2021/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2021/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2026,Cell_Flask_160mL_228ml_0905_2026/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2026/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2027,Cell_Flask_160mL_228ml_0905_2027/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2027/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2029,Cell_Flask_160mL_228ml_0905_2029/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2029/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2030,Cell_Flask_160mL_228ml_0905_2030/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2030/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2033,Cell_Flask_160mL_228ml_0905_2033/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2033/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2034,Cell_Flask_160mL_228ml_0905_2034/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2034/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2036,Cell_Flask_160mL_228ml_0905_2036/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2036/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2037,Cell_Flask_160mL_228ml_0905_2037/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2037/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2039,Cell_Flask_160mL_228ml_0905_2039/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2039/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2041,Cell_Flask_160mL_228ml_0905_2041/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2041/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2043,Cell_Flask_160mL_228ml_0905_2043/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2043/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2045,Cell_Flask_160mL_228ml_0905_2045/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2045/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_228ml_0905_2048,Cell_Flask_160mL_228ml_0905_2048/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_228ml_0905_2048/Input_EmptyVessel_Depth_segmented.npy,228.0
Cell_Flask_160mL_255ml_0905_2109,Cell_Flask_160mL_255ml_0905_2109/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2109/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2111,Cell_Flask_160mL_255ml_0905_2111/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2111/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2114,Cell_Flask_160mL_255ml_0905_2114/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2114/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2116,Cell_Flask_160mL_255ml_0905_2116/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2116/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2117,Cell_Flask_160mL_255ml_0905_2117/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2117/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2119,Cell_Flask_160mL_255ml_0905_2119/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2119/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2120,Cell_Flask_160mL_255ml_0905_2120/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2120/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2123,Cell_Flask_160mL_255ml_0905_2123/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2123/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2124,Cell_Flask_160mL_255ml_0905_2124/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2124/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2126,Cell_Flask_160mL_255ml_0905_2126/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2126/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2128,Cell_Flask_160mL_255ml_0905_2128/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2128/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2130,Cell_Flask_160mL_255ml_0905_2130/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2130/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2131,Cell_Flask_160mL_255ml_0905_2131/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2131/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2133,Cell_Flask_160mL_255ml_0905_2133/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2133/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_255ml_0905_2134,Cell_Flask_160mL_255ml_0905_2134/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_255ml_0905_2134/Input_EmptyVessel_Depth_segmented.npy,255.0
Cell_Flask_160mL_31ml_1105_0605,Cell_Flask_160mL_31ml_1105_0605/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0605/Input_EmptyVessel_Depth_segmented.npy,31.0
Cell_Flask_160mL_31ml_1105_0607,Cell_Flask_160mL_31ml_1105_0607/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0607/Input_EmptyVessel_Depth_segmented.npy,31.0
Cell_Flask_160mL_31ml_1105_0608,Cell_Flask_160mL_31ml_1105_0608/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0608/Input_EmptyVessel_Depth_segmented.npy,31.0
Cell_Flask_160mL_31ml_1105_0611,Cell_Flask_160mL_31ml_1105_0611/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0611/Input_EmptyVessel_Depth_segmented.npy,31.0
Cell_Flask_160mL_31ml_1105_0612,Cell_Flask_160mL_31ml_1105_0612/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0612/Input_EmptyVessel_Depth_segmented.npy,31.0
Cell_Flask_160mL_31ml_1105_0613,Cell_Flask_160mL_31ml_1105_0613/Input_ContentDepth_segmented.npy,Cell_Flask_160mL_31ml_1105_0613/Input_EmptyVessel_Depth_segmented.npy,31.0
